achillea-millefolium|reduces-high-blood-pressure|image|Peripheral arterial disease
achillea-millefolium|reduces-high-blood-pressure|image|Retinopathy due to hypertension
achillea-millefolium|reduces-high-blood-pressure|image|Hypertensive crisis
achillea-millefolium|reduces-high-blood-pressure|image|Coronary artery disease
achillea-millefolium|boosts-immunity|image|Common cold
achillea-millefolium|boosts-immunity|image|Flu (Influenza)
achillea-millefolium|boosts-immunity|image|Respiratory infections
achillea-millefolium|boosts-immunity|image|Allergies
achillea-millefolium|boosts-immunity|image|Bronchitis
achillea-millefolium|boosts-immunity|image|Sinusitis
achillea-millefolium|boosts-immunity|image|Pneumonia
achillea-millefolium|boosts-immunity|image|Chemotherapy immune system support
achillea-millefolium|boosts-immunity|image|Urinary tract infections (UTIs)
achillea-millefolium|boosts-immunity|image|Ear infections
achillea-millefolium|alleviates-anxiety-and-stress|image|Generalized Anxiety Disorder (GAD)
achillea-millefolium|alleviates-anxiety-and-stress|image|Panic Disorder
achillea-millefolium|alleviates-anxiety-and-stress|image|Social Anxiety Disorder (SAD)
achillea-millefolium|alleviates-anxiety-and-stress|image|Post-Traumatic Stress Disorder (PTSD)
achillea-millefolium|alleviates-anxiety-and-stress|image|Obsessive-Compulsive Disorder (OCD)
achillea-millefolium|alleviates-anxiety-and-stress|image|Phobias
achillea-millefolium|alleviates-anxiety-and-stress|image|Adjustment Disorders
achillea-millefolium|alleviates-anxiety-and-stress|image|Stress-related Insomnia
achillea-millefolium|alleviates-anxiety-and-stress|image|Performance Anxiety
achillea-millefolium|alleviates-anxiety-and-stress|image|Separation Anxiety Disorder
achillea-millefolium|supports-respiratory-health|image|Asthma
achillea-millefolium|supports-respiratory-health|image|Bronchitis
achillea-millefolium|supports-respiratory-health|image|Cough
achillea-millefolium|supports-respiratory-health|image|Sinusitis
achillea-millefolium|supports-respiratory-health|image|Allergic rhinitis
achillea-millefolium|supports-respiratory-health|image|Respiratory infections
achillea-millefolium|supports-respiratory-health|image|Common cold
achillea-millefolium|supports-respiratory-health|image|Pneumonia
achillea-millefolium|supports-respiratory-health|image|Emphysema
achillea-millefolium|supports-respiratory-health|image|Chronic obstructive pulmonary disease (COPD)
achillea-millefolium|improves-skin-health|image|Acne
achillea-millefolium|improves-skin-health|image|Eczema
achillea-millefolium|improves-skin-health|image|Psoriasis
achillea-millefolium|improves-skin-health|image|Wound healing
achillea-millefolium|improves-skin-health|image|Skin inflammation
achillea-millefolium|improves-skin-health|image|Dermatitis
achillea-millefolium|improves-skin-health|image|Rosacea
achillea-millefolium|improves-skin-health|image|Rashes
achillea-millefolium|improves-skin-health|image|Skin infections
achillea-millefolium|improves-skin-health|image|Burns
achillea-millefolium|enhances-circulation|image|Peripheral artery disease (PAD)
achillea-millefolium|enhances-circulation|image|Varicose veins
achillea-millefolium|enhances-circulation|image|Raynaud's disease
achillea-millefolium|enhances-circulation|image|Hypertension (high blood pressure)
achillea-millefolium|enhances-circulation|image|Atherosclerosis
achillea-millefolium|enhances-circulation|image|Edema
achillea-millefolium|enhances-circulation|image|Deep vein thrombosis (DVT)
achillea-millefolium|enhances-circulation|image|Coronary artery disease (CAD)
achillea-millefolium|enhances-circulation|image|Poor blood circulation in extremities
achillea-millefolium|enhances-circulation|image|Chronic venous insufficiency
acorus-calamus|soothes-digestive-distress|constituent|β-asarone
acorus-calamus|soothes-digestive-distress|constituent|α-asarone
acorus-calamus|soothes-digestive-distress|constituent|Calamol
acorus-calamus|soothes-digestive-distress|constituent|Calamenene
acorus-calamus|soothes-digestive-distress|constituent|Linalool
acorus-calamus|soothes-digestive-distress|constituent|Camphene
acorus-calamus|soothes-digestive-distress|constituent|Cis-isoasarone
acorus-calamus|soothes-digestive-distress|constituent|Methyl isoeugenol
acorus-calamus|soothes-digestive-distress|constituent|β-gurjunene
acorus-calamus|soothes-digestive-distress|constituent|Elemene
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Infusion
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Tincture
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Powder
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Tea
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Capsules
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Essential Oil
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Chewing Sticks
acorus-calamus|soothes-digestive-distress|preparation|Sweet Flag Poultice
acorus-calamus|enhances-cognitive-function|constituent|β-asarone
acorus-calamus|enhances-cognitive-function|constituent|α-asarone
acorus-calamus|enhances-cognitive-function|constituent|Calamendiol
acorus-calamus|enhances-cognitive-function|constituent|Elemicin
acorus-calamus|enhances-cognitive-function|constituent|Isochlorogenic acid
acorus-calamus|enhances-cognitive-function|constituent|Palmitic acid
acorus-calamus|enhances-cognitive-function|constituent|Camphor
acorus-calamus|enhances-cognitive-function|constituent|Cis-isoasarone
acorus-calamus|enhances-cognitive-function|constituent|Methyleugenol
acorus-calamus|enhances-cognitive-function|constituent|Eugenol
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Tea
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Tincture
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Powder
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Capsules
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Infused Oil
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Extract
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Chews
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Inhalation
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Syrup
acorus-calamus|enhances-cognitive-function|preparation|Sweet Flag Essential Oil
acorus-calamus|eases-respiratory-woes|constituent|β-asarone
acorus-calamus|eases-respiratory-woes|constituent|α-asarone
acorus-calamus|eases-respiratory-woes|constituent|Calamol
acorus-calamus|eases-respiratory-woes|constituent|Calamenene
acorus-calamus|eases-respiratory-woes|constituent|Camphor
acorus-calamus|eases-respiratory-woes|constituent|Elemicin
acorus-calamus|eases-respiratory-woes|constituent|Eugenol
acorus-calamus|eases-respiratory-woes|constituent|Isoeugenol
acorus-calamus|eases-respiratory-woes|constituent|Linalool
acorus-calamus|eases-respiratory-woes|constituent|Methyl isoeugenol
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Decoction
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Infusion
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Essential Oil Inhalation
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Tincture
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Powder
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Syrup
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Capsules
acorus-calamus|eases-respiratory-woes|preparation|Sweet Flag Steam Inhalation
acorus-calamus|regulates-blood-sugar|constituent|Beta-asarone
acorus-calamus|regulates-blood-sugar|constituent|Acoruscalamus
acorus-calamus|regulates-blood-sugar|constituent|Eugenol
acorus-calamus|regulates-blood-sugar|constituent|Cis-isoasarone
acorus-calamus|regulates-blood-sugar|constituent|Methyleugenol
acorus-calamus|regulates-blood-sugar|constituent|Trans-isoasarone
acorus-calamus|regulates-blood-sugar|constituent|Linalool
acorus-calamus|regulates-blood-sugar|constituent|Limonene
acorus-calamus|regulates-blood-sugar|constituent|Myrcene
acorus-calamus|regulates-blood-sugar|constituent|Pinene
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Powder
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Extract
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Tea
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Tincture
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Capsules
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Infusion
acorus-calamus|regulates-blood-sugar|preparation|Sweet Flag Essential Oil
acorus-calamus|alleviates-stress-and-anxiety|constituent|β-asarone
acorus-calamus|alleviates-stress-and-anxiety|constituent|Calamol
acorus-calamus|alleviates-stress-and-anxiety|constituent|Elemicin
acorus-calamus|alleviates-stress-and-anxiety|constituent|Acorin
acorus-calamus|alleviates-stress-and-anxiety|constituent|Shyobunone
acorus-calamus|alleviates-stress-and-anxiety|constituent|Isoshyobunone
acorus-calamus|alleviates-stress-and-anxiety|constituent|Camphene
acorus-calamus|alleviates-stress-and-anxiety|constituent|γ-asarone
acorus-calamus|alleviates-stress-and-anxiety|constituent|Methyleugenol
acorus-calamus|alleviates-stress-and-anxiety|constituent|Linalool
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Infusion
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Essential Oil Diffusion
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Tea
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Bath Soak
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Tincture
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Aromatherapy
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Capsules
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Inhalation
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Massage Oil
acorus-calamus|alleviates-stress-and-anxiety|preparation|Sweet Flag Herbal Smoking Blend
acorus-calamus|lowers-inflammation|constituent|β-asarone
acorus-calamus|lowers-inflammation|constituent|α-asarone
acorus-calamus|lowers-inflammation|constituent|Calamendiol
acorus-calamus|lowers-inflammation|constituent|Isoshyobunol
acorus-calamus|lowers-inflammation|constituent|Calamusenone
acorus-calamus|lowers-inflammation|constituent|Elemicin
acorus-calamus|lowers-inflammation|constituent|Acoragermacrone
acorus-calamus|lowers-inflammation|constituent|Camphor
acorus-calamus|lowers-inflammation|constituent|Eugenol
acorus-calamus|lowers-inflammation|constituent|Methyleugenol
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Decoction
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Infusion
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Powder
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Tincture
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Capsules
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Essential Oil
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Poultice
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Tea
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Extract
acorus-calamus|lowers-inflammation|preparation|Sweet Flag Salve
acorus-calamus|supports-liver-health|constituent|β-asarone
acorus-calamus|supports-liver-health|constituent|Acoruscalamus oil
acorus-calamus|supports-liver-health|constituent|Acoruscalamus extract
acorus-calamus|supports-liver-health|constituent|Alpha-asarone
acorus-calamus|supports-liver-health|constituent|Acorine
acorus-calamus|supports-liver-health|constituent|Acoragermacrone
acorus-calamus|supports-liver-health|constituent|Calamendiol
acorus-calamus|supports-liver-health|constituent|Calamusenone
acorus-calamus|supports-liver-health|constituent|Calamol
acorus-calamus|supports-liver-health|constituent|Camphene
acorus-calamus|supports-liver-health|constituent|Elemene
acorus-calamus|supports-liver-health|constituent|Isochlorogenic acid
acorus-calamus|supports-liver-health|constituent|Palmitic acid
acorus-calamus|supports-liver-health|constituent|Sesquiterpenes
acorus-calamus|supports-liver-health|constituent|Sitosterol
acorus-calamus|supports-liver-health|preparation|Sweet Flag Infusion
acorus-calamus|supports-liver-health|preparation|Sweet Flag Tincture
acorus-calamus|supports-liver-health|preparation|Sweet Flag Capsules
acorus-calamus|supports-liver-health|preparation|Sweet Flag Decoction
acorus-calamus|supports-liver-health|preparation|Sweet Flag Powder
acorus-calamus|supports-liver-health|preparation|Sweet Flag Essential Oil
acorus-calamus|supports-liver-health|preparation|Sweet Flag Tea
acorus-calamus|boosts-immune-function|constituent|β-asarone
acorus-calamus|boosts-immune-function|constituent|α-asarone
acorus-calamus|boosts-immune-function|constituent|Calamendiol
acorus-calamus|boosts-immune-function|constituent|Isoeugenol
acorus-calamus|boosts-immune-function|constituent|Methyl isoeugenol
acorus-calamus|boosts-immune-function|constituent|Camphene
acorus-calamus|boosts-immune-function|constituent|Camphor
acorus-calamus|boosts-immune-function|constituent|Cis-isoasarone
acorus-calamus|boosts-immune-function|constituent|Cis-methyl isoeugenol
acorus-calamus|boosts-immune-function|constituent|Elemicin
acorus-calamus|boosts-immune-function|preparation|Acorus calamus root tea
acorus-calamus|boosts-immune-function|preparation|Acorus calamus tincture
acorus-calamus|boosts-immune-function|preparation|Acorus calamus essential oil
acorus-calamus|boosts-immune-function|preparation|Acorus calamus powder supplements
acorus-calamus|boosts-immune-function|preparation|Acorus calamus decoction
acorus-calamus|improves-oral-health|constituent|Beta-asarone
acorus-calamus|improves-oral-health|constituent|Alpha-asarone
acorus-calamus|improves-oral-health|constituent|Calamol
acorus-calamus|improves-oral-health|constituent|Camphene
acorus-calamus|improves-oral-health|constituent|Camphone
acorus-calamus|improves-oral-health|constituent|Shyobunone
acorus-calamus|improves-oral-health|constituent|Isoshyobunone
acorus-calamus|improves-oral-health|constituent|Cis-isoasarone
acorus-calamus|improves-oral-health|constituent|Methyl isoeugenol
acorus-calamus|improves-oral-health|constituent|Acaramone
acorus-calamus|improves-oral-health|preparation|Sweet Flag Chewing Sticks
acorus-calamus|improves-oral-health|preparation|Sweet Flag Infused Mouthwash
acorus-calamus|improves-oral-health|preparation|Sweet Flag Toothpaste
acorus-calamus|improves-oral-health|preparation|Sweet Flag Mouth Rinse
acorus-calamus|improves-oral-health|preparation|Sweet Flag Herbal Tea for Oral Health
acorus-calamus|improves-oral-health|preparation|Sweet Flag Powder for Gum Massage
acorus-calamus|improves-oral-health|preparation|Sweet Flag Tincture for Oral Health
acorus-calamus|improves-oral-health|preparation|Sweet Flag Essential Oil Mouthwash
acorus-calamus|improves-oral-health|preparation|Sweet Flag Infused Oil Pulling
acorus-calamus|improves-oral-health|preparation|Sweet Flag Herbal Mouth Spray
acorus-calamus|aids-menstrual-comfort|constituent|β-asarone
acorus-calamus|aids-menstrual-comfort|constituent|α-asarone
acorus-calamus|aids-menstrual-comfort|constituent|Calamendiol
acorus-calamus|aids-menstrual-comfort|constituent|Calamusenone
acorus-calamus|aids-menstrual-comfort|constituent|Camphor
acorus-calamus|aids-menstrual-comfort|constituent|Cis-isoasarone
acorus-calamus|aids-menstrual-comfort|constituent|Elemicin
acorus-calamus|aids-menstrual-comfort|constituent|Isocalamendiol
acorus-calamus|aids-menstrual-comfort|constituent|Linalool
acorus-calamus|aids-menstrual-comfort|constituent|Methyl isoeugenol
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Infusion
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Capsules
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Tea
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Tincture
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Essential Oil
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Poultice
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Powder
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Extract
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Bath Soak
acorus-calamus|aids-menstrual-comfort|preparation|Sweet Flag Inhalation
aesculus-hippocastanum|improves-circulation|constituent|Aescin
aesculus-hippocastanum|improves-circulation|constituent|Flavonoids
aesculus-hippocastanum|improves-circulation|constituent|Tannins
aesculus-hippocastanum|improves-circulation|constituent|Coumarins
aesculus-hippocastanum|improves-circulation|constituent|Saponins
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Extract
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Tea
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Oil
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Powder
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Ointment
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Infusion
aesculus-hippocastanum|improves-circulation|preparation|Horse Chestnut Poultice
aesculus-hippocastanum|relieves-swelling|constituent|Aescin
aesculus-hippocastanum|relieves-swelling|constituent|Flavonoids
aesculus-hippocastanum|relieves-swelling|constituent|Triterpenoid saponins
aesculus-hippocastanum|relieves-swelling|constituent|Coumarins
aesculus-hippocastanum|relieves-swelling|constituent|Esculin
aesculus-hippocastanum|relieves-swelling|constituent|Quercetin
aesculus-hippocastanum|relieves-swelling|constituent|Kaempferol
aesculus-hippocastanum|relieves-swelling|constituent|Proanthocyanidins
aesculus-hippocastanum|relieves-swelling|constituent|Gallic acid
aesculus-hippocastanum|relieves-swelling|constituent|Ellagic acid
aesculus-hippocastanum|relieves-swelling|preparation|Horse Chestnut Extract
aesculus-hippocastanum|relieves-swelling|preparation|Horse Chestnut Cream
aesculus-hippocastanum|relieves-swelling|preparation|Horse Chestnut Tea
aesculus-hippocastanum|relieves-swelling|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|relieves-swelling|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|strengthens-capillaries|constituent|Aescin
aesculus-hippocastanum|strengthens-capillaries|constituent|Quercetin
aesculus-hippocastanum|strengthens-capillaries|constituent|Leucocyanidin
aesculus-hippocastanum|strengthens-capillaries|constituent|Kaempferol
aesculus-hippocastanum|strengthens-capillaries|constituent|Tannins
aesculus-hippocastanum|strengthens-capillaries|constituent|Coumarins
aesculus-hippocastanum|strengthens-capillaries|constituent|Sterols
aesculus-hippocastanum|strengthens-capillaries|constituent|Flavonoids
aesculus-hippocastanum|strengthens-capillaries|constituent|Saponins
aesculus-hippocastanum|strengthens-capillaries|constituent|Gallic acid
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Seed Extract
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Tea
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Powder
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Oil
aesculus-hippocastanum|strengthens-capillaries|preparation|Horse Chestnut Poultice
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Aescin
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Flavonoids
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Triterpenoid saponins
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Coumarins
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Proanthocyanidins
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Sterols
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Tannins
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Quinones
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Fatty acids
aesculus-hippocastanum|diminishes-varicose-veins|constituent|Sugars
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Seed Extract
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Gel or Cream
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Capsules or Tablets
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Tea
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Powder
aesculus-hippocastanum|diminishes-varicose-veins|preparation|Horse Chestnut Oil
aesculus-hippocastanum|eases-hemorrhoids|constituent|Aescin
aesculus-hippocastanum|eases-hemorrhoids|constituent|Flavonoids
aesculus-hippocastanum|eases-hemorrhoids|constituent|Tannins
aesculus-hippocastanum|eases-hemorrhoids|constituent|Coumarins
aesculus-hippocastanum|eases-hemorrhoids|constituent|Sterols
aesculus-hippocastanum|eases-hemorrhoids|constituent|Fatty acids
aesculus-hippocastanum|eases-hemorrhoids|constituent|Saponins
aesculus-hippocastanum|eases-hemorrhoids|constituent|Proteins
aesculus-hippocastanum|eases-hemorrhoids|constituent|Minerals
aesculus-hippocastanum|eases-hemorrhoids|constituent|Vitamins
aesculus-hippocastanum|eases-hemorrhoids|preparation|Horse Chestnut Extract
aesculus-hippocastanum|eases-hemorrhoids|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|eases-hemorrhoids|preparation|Horse Chestnut Cream
aesculus-hippocastanum|eases-hemorrhoids|preparation|Horse Chestnut Tea
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Aescin
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Flavonoids
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Saponins
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Tannins
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Coumarins
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Sterols
aesculus-hippocastanum|alleviates-leg-cramps|constituent|Triterpene glycosides
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Seed Extract
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Leaf Extract
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Tea
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Oil
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Cream
aesculus-hippocastanum|alleviates-leg-cramps|preparation|Horse Chestnut Powder
aesculus-hippocastanum|supports-joint-health|constituent|Aescin
aesculus-hippocastanum|supports-joint-health|constituent|Flavonoids
aesculus-hippocastanum|supports-joint-health|constituent|Saponins
aesculus-hippocastanum|supports-joint-health|constituent|Tannins
aesculus-hippocastanum|supports-joint-health|constituent|Coumarins
aesculus-hippocastanum|supports-joint-health|constituent|Sterols
aesculus-hippocastanum|supports-joint-health|constituent|Pectin
aesculus-hippocastanum|supports-joint-health|constituent|Fatty acids
aesculus-hippocastanum|supports-joint-health|constituent|Proteins
aesculus-hippocastanum|supports-joint-health|constituent|Minerals (such as calcium, potassium, and magnesium)
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Extract
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Tea
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Poultice
aesculus-hippocastanum|supports-joint-health|preparation|Horse Chestnut Oil
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|constituent|Aescin
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|constituent|Flavonoids
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|constituent|Triterpene saponins
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|constituent|Coumarins
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|constituent|Proanthocyanidins
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Seed Extract
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Gel
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Capsules
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Cream
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Tincture
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Tea
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Powder
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Ointment
aesculus-hippocastanum|manages-chronic-venous-insufficiency-(cvi)|preparation|Horse Chestnut Oil
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Aescin
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Esculin
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Quercetin
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Kaempferol
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Tannins
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Coumarins
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Sterols
aesculus-hippocastanum|reduces-itching-and-discomfort|constituent|Flavonoids
