achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Hypertension (High Blood Pressure)
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Kidney Disorders
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Heart Conditions (e.g., Arrhythmias)
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Electrolyte Imbalances
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Urinary Tract Infections (UTIs)
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Edema (Fluid Retention)
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Dehydration
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Liver Diseases
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Asthma
achillea-millefolium|could-exacerbate-pre-existing-conditions|image|Gastric Ulcers
achillea-millefolium|may-interact-with-medications|image|Hypertension (High Blood Pressure)
achillea-millefolium|may-interact-with-medications|image|Gastrointestinal Disorders
achillea-millefolium|may-interact-with-medications|image|Bleeding Disorders
achillea-millefolium|may-interact-with-medications|image|Liver Disorders
achillea-millefolium|may-interact-with-medications|image|Kidney Disorders
achillea-millefolium|may-interact-with-medications|image|Cardiovascular Diseases
achillea-millefolium|may-interact-with-medications|image|Diabetes Mellitus
achillea-millefolium|may-interact-with-medications|image|Autoimmune Disorders
achillea-millefolium|may-interact-with-medications|image|Neurological Disorders
achillea-millefolium|may-interact-with-medications|image|Respiratory Disorders
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Menstrual irregularities
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Hormonal acne
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Polycystic ovary syndrome (PCOS)
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Thyroid disorders
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Endometriosis
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Infertility
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Premenstrual syndrome (PMS)
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Menopausal symptoms
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Adrenal gland disorders (e.g., adrenal fatigue)
achillea-millefolium|can-lead-to-hormonal-disruptions|image|Hormone-sensitive cancers
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Vertigo
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Orthostatic hypotension
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Meniere's disease
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Motion sickness
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Chronic fatigue syndrome
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Sleep disorders (e.g., insomnia)
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Hypotension (low blood pressure)
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Migraine headaches
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Fibromyalgia
achillea-millefolium|might-cause-drowsiness-or-dizziness|image|Anxiety disorders
